Wd,Ld,Wl,Ll,W9,L9,Vbias,I_tail,I_rama,Va,Vx,Vy
2.099,0.405,0.558,0.342,0.976,2.959,1.5,1.24312e-05,6.21563e-06,0.693615,2.11583,2.11583
2.099,0.405,0.558,0.342,0.976,2.959,1.55,1.37863e-05,6.89316e-06,0.686491,2.08878,2.08878
2.099,0.405,0.558,0.342,0.976,2.959,1.6,1.5142e-05,7.57101e-06,0.67979,2.06282,2.06282
2.099,0.405,0.558,0.342,0.976,2.959,1.65,1.64734e-05,8.23669e-06,0.67356,2.03826,2.03826
2.099,0.405,0.558,0.342,0.976,2.959,1.7,1.77705e-05,8.88523e-06,0.667777,2.01512,2.01512
2.099,0.405,0.558,0.342,0.976,2.959,1.75,1.90313e-05,9.51563e-06,0.662391,1.99329,1.99329
2.099,0.405,0.558,0.342,0.976,2.959,1.8,2.02562e-05,1.01281e-05,0.657355,1.97265,1.97265
2.099,0.405,0.558,0.342,0.976,2.959,1.85,2.14462e-05,1.07231e-05,0.652628,1.95307,1.95307
2.099,0.405,0.558,0.342,0.976,2.959,1.9,2.26024e-05,1.13012e-05,0.648175,1.93447,1.93447
2.099,0.405,0.558,0.342,0.976,2.959,1.95,2.37258e-05,1.18629e-05,0.643969,1.91677,1.91677
2.099,0.405,0.558,0.342,0.976,2.959,2,2.48175e-05,1.24087e-05,0.639986,1.89988,1.89988
2.099,0.405,0.558,0.342,0.976,2.959,2.05,2.58783e-05,1.29391e-05,0.636206,1.88375,1.88375
2.099,0.405,0.558,0.342,0.976,2.959,2.1,2.69091e-05,1.34545e-05,0.632612,1.86833,1.86833
2.099,0.405,0.558,0.342,0.976,2.959,2.15,2.79107e-05,1.39554e-05,0.62919,1.85357,1.85357
2.099,0.405,0.558,0.342,0.976,2.959,2.2,2.8884e-05,1.4442e-05,0.625927,1.83943,1.83943
2.099,0.405,0.558,0.342,0.976,2.959,2.25,2.98295e-05,1.49148e-05,0.62281,1.82587,1.82587
2.099,0.405,0.558,0.342,0.976,2.959,2.3,3.0748e-05,1.5374e-05,0.619832,1.81285,1.81285
2.099,0.405,0.558,0.342,0.976,2.959,2.35,3.16403e-05,1.58201e-05,0.616982,1.80035,1.80035
2.099,0.405,0.558,0.342,0.976,2.959,2.4,3.25068e-05,1.62534e-05,0.614253,1.78835,1.78835
2.018,15.386,0.843,1.678,0.496,4.826,0.4,7.37572e-11,4.06395e-11,0.953147,2.80685,2.80685
2.018,15.386,0.843,1.678,0.496,4.826,0.45,2.69812e-10,1.38587e-10,0.918975,2.75994,2.75994
2.018,15.386,0.843,1.678,0.496,4.826,0.5,9.3923e-10,4.73216e-10,0.88453,2.71082,2.71082
2.018,15.386,0.843,1.678,0.496,4.826,0.55,3.03992e-09,1.52349e-09,0.850125,2.6616,2.6616
2.018,15.386,0.843,1.678,0.496,4.826,0.6,8.96158e-09,4.48427e-09,0.815914,2.61333,2.61333
2.018,15.386,0.843,1.678,0.496,4.826,0.65,2.32859e-08,1.16464e-08,0.782696,2.56755,2.56755
2.018,15.386,0.843,1.678,0.496,4.826,0.7,5.20638e-08,2.60354e-08,0.751337,2.52526,2.52526
2.018,15.386,0.843,1.678,0.496,4.826,0.75,1.00811e-07,5.0409e-08,0.722027,2.4862,2.4862
2.018,15.386,0.843,1.678,0.496,4.826,0.8,1.73225e-07,8.66161e-08,0.694523,2.44961,2.44961
2.018,15.386,0.843,1.678,0.496,4.826,0.85,2.71169e-07,1.35588e-07,0.668473,2.41476,2.41476
2.018,15.386,0.843,1.678,0.496,4.826,0.9,3.95265e-07,1.97636e-07,0.643541,2.3811,2.3811
2.018,15.386,0.843,1.678,0.496,4.826,0.95,5.45498e-07,2.72752e-07,0.619446,2.34821,2.34821
2.018,15.386,0.843,1.678,0.496,4.826,1,7.21579e-07,3.60793e-07,0.595968,2.31583,2.31583
2.018,15.386,0.843,1.678,0.496,4.826,1.05,9.23114e-07,4.6156e-07,0.572947,2.28379,2.28379
2.018,15.386,0.843,1.678,0.496,4.826,1.1,1.14963e-06,5.74818e-07,0.550274,2.25197,2.25197
2.018,15.386,0.843,1.678,0.496,4.826,1.15,1.40047e-06,7.00239e-07,0.527887,2.22033,2.22033
2.018,15.386,0.843,1.678,0.496,4.826,1.2,1.67429e-06,8.37149e-07,0.505797,2.18894,2.18894
2.018,15.386,0.843,1.678,0.496,4.826,1.25,1.96629e-06,9.83149e-07,0.484254,2.15817,2.15817
2.018,15.386,0.843,1.678,0.496,4.826,1.3,2.25984e-06,1.12992e-06,0.464217,2.12944,2.12944
2.018,15.386,0.843,1.678,0.496,4.826,1.35,2.53519e-06,1.2676e-06,0.446608,2.10412,2.10412
2.018,15.386,0.843,1.678,0.496,4.826,1.4,2.78852e-06,1.39426e-06,0.431251,2.08198,2.08198
2.018,15.386,0.843,1.678,0.496,4.826,1.45,3.02233e-06,1.51117e-06,0.417692,2.06239,2.06239
2.018,15.386,0.843,1.678,0.496,4.826,1.5,3.23933e-06,1.61967e-06,0.405573,2.04486,2.04486
2.018,15.386,0.843,1.678,0.496,4.826,1.55,3.44168e-06,1.72084e-06,0.394638,2.02902,2.02902
2.018,15.386,0.843,1.678,0.496,4.826,1.6,3.63112e-06,1.81556e-06,0.384689,2.0146,2.0146
2.018,15.386,0.843,1.678,0.496,4.826,1.65,3.80905e-06,1.90453e-06,0.375578,2.00137,2.00137
2.018,15.386,0.843,1.678,0.496,4.826,1.7,3.97664e-06,1.98832e-06,0.367189,1.98919,1.98919
2.018,15.386,0.843,1.678,0.496,4.826,1.75,4.13484e-06,2.06742e-06,0.359431,1.97791,1.97791
2.018,15.386,0.843,1.678,0.496,4.826,1.8,4.28447e-06,2.14224e-06,0.352228,1.96742,1.96742
2.018,15.386,0.843,1.678,0.496,4.826,1.85,4.42624e-06,2.21312e-06,0.345518,1.95765,1.95765
2.018,15.386,0.843,1.678,0.496,4.826,1.9,4.56076e-06,2.28038e-06,0.339249,1.94852,1.94852
2.018,15.386,0.843,1.678,0.496,4.826,1.95,4.68857e-06,2.34429e-06,0.333377,1.93996,1.93996
2.018,15.386,0.843,1.678,0.496,4.826,2,4.81014e-06,2.40507e-06,0.327866,1.93192,1.93192
2.018,15.386,0.843,1.678,0.496,4.826,2.05,4.92589e-06,2.46295e-06,0.322681,1.92436,1.92436
2.018,15.386,0.843,1.678,0.496,4.826,2.1,5.0362e-06,2.5181e-06,0.317797,1.91723,1.91723
2.018,15.386,0.843,1.678,0.496,4.826,2.15,5.14142e-06,2.57071e-06,0.313187,1.9105,1.9105
2.018,15.386,0.843,1.678,0.496,4.826,2.2,5.24186e-06,2.62093e-06,0.308831,1.90413,1.90413
2.018,15.386,0.843,1.678,0.496,4.826,2.25,5.33778e-06,2.66889e-06,0.304708,1.89811,1.89811
2.018,15.386,0.843,1.678,0.496,4.826,2.3,5.42946e-06,2.71473e-06,0.300802,1.89239,1.89239
2.018,15.386,0.843,1.678,0.496,4.826,2.35,5.51712e-06,2.75856e-06,0.297098,1.88698,1.88698
2.018,15.386,0.843,1.678,0.496,4.826,2.4,5.60098e-06,2.80049e-06,0.293582,1.88183,1.88183
1.258,7.075,2.439,0.54,0.916,5.191,0.4,1.123e-10,5.99689e-11,0.948008,2.86645,2.86645
1.258,7.075,2.439,0.54,0.916,5.191,0.45,4.14237e-10,2.10865e-10,0.913286,2.8197,2.8197
1.258,7.075,2.439,0.54,0.916,5.191,0.5,1.45362e-09,7.30504e-10,0.878328,2.77261,2.77261
1.258,7.075,2.439,0.54,0.916,5.191,0.55,4.74781e-09,2.3776e-09,0.84327,2.72689,2.72689
1.258,7.075,2.439,0.54,0.916,5.191,0.6,1.41596e-08,7.0836e-09,0.808147,2.6832,2.6832
1.258,7.075,2.439,0.54,0.916,5.191,0.65,3.73664e-08,1.86874e-08,0.7736,2.64276,2.64276
1.258,7.075,2.439,0.54,0.916,5.191,0.7,8.49662e-08,4.2488e-08,0.740426,2.607,2.607
1.258,7.075,2.439,0.54,0.916,5.191,0.75,1.67012e-07,8.35118e-08,0.70888,2.57628,2.57628
1.258,7.075,2.439,0.54,0.916,5.191,0.8,2.90468e-07,1.45241e-07,0.678808,2.54992,2.54992
1.258,7.075,2.439,0.54,0.916,5.191,0.85,4.58956e-07,2.29487e-07,0.649927,2.52696,2.52696
1.258,7.075,2.439,0.54,0.916,5.191,0.9,6.73747e-07,3.36883e-07,0.621947,2.50657,2.50657
1.258,7.075,2.439,0.54,0.916,5.191,0.95,9.34852e-07,4.67437e-07,0.594626,2.48808,2.48808
1.258,7.075,2.439,0.54,0.916,5.191,1,1.24173e-06,6.2088e-07,0.56778,2.47102,2.47102
1.258,7.075,2.439,0.54,0.916,5.191,1.05,1.59362e-06,7.96824e-07,0.541279,2.45505,2.45505
1.258,7.075,2.439,0.54,0.916,5.191,1.1,1.98951e-06,9.9477e-07,0.515048,2.43994,2.43994
1.258,7.075,2.439,0.54,0.916,5.191,1.15,2.42776e-06,1.2139e-06,0.48907,2.42551,2.42551
1.258,7.075,2.439,0.54,0.916,5.191,1.2,2.9034e-06,1.45172e-06,0.463509,2.41173,2.41173
1.258,7.075,2.439,0.54,0.916,5.191,1.25,3.39387e-06,1.69695e-06,0.439311,2.399,2.399
1.258,7.075,2.439,0.54,0.916,5.191,1.3,3.85423e-06,1.92713e-06,0.418165,2.38809,2.38809
1.258,7.075,2.439,0.54,0.916,5.191,1.35,4.26914e-06,2.13459e-06,0.400171,2.37892,2.37892
1.258,7.075,2.439,0.54,0.916,5.191,1.4,4.64436e-06,2.3222e-06,0.384637,2.37109,2.37109
1.258,7.075,2.439,0.54,0.916,5.191,1.45,4.98658e-06,2.49331e-06,0.371006,2.36427,2.36427
1.258,7.075,2.439,0.54,0.916,5.191,1.5,5.30096e-06,2.6505e-06,0.358885,2.35824,2.35824
1.258,7.075,2.439,0.54,0.916,5.191,1.55,5.59143e-06,2.79574e-06,0.348002,2.35286,2.35286
1.258,7.075,2.439,0.54,0.916,5.191,1.6,5.86107e-06,2.93056e-06,0.338147,2.348,2.348
1.258,7.075,2.439,0.54,0.916,5.191,1.65,6.11234e-06,3.05619e-06,0.329163,2.34359,2.34359
1.258,7.075,2.439,0.54,0.916,5.191,1.7,6.34725e-06,3.17364e-06,0.320928,2.33955,2.33955
1.258,7.075,2.439,0.54,0.916,5.191,1.75,6.56745e-06,3.28374e-06,0.313343,2.33584,2.33584
1.258,7.075,2.439,0.54,0.916,5.191,1.8,6.77435e-06,3.38719e-06,0.306329,2.33242,2.33242
1.258,7.075,2.439,0.54,0.916,5.191,1.85,6.96916e-06,3.4846e-06,0.299821,2.32925,2.32925
1.258,7.075,2.439,0.54,0.916,5.191,1.9,7.15291e-06,3.57647e-06,0.293765,2.32631,2.32631
1.258,7.075,2.439,0.54,0.916,5.191,1.95,7.3265e-06,3.66327e-06,0.288113,2.32357,2.32357
1.258,7.075,2.439,0.54,0.916,5.191,2,7.49072e-06,3.74538e-06,0.282826,2.321,2.321
1.258,7.075,2.439,0.54,0.916,5.191,2.05,7.64628e-06,3.82316e-06,0.277871,2.3186,2.3186
1.258,7.075,2.439,0.54,0.916,5.191,2.1,7.79379e-06,3.89691e-06,0.273217,2.31635,2.31635
1.258,7.075,2.439,0.54,0.916,5.191,2.15,7.93381e-06,3.96692e-06,0.26884,2.31423,2.31423
1.258,7.075,2.439,0.54,0.916,5.191,2.2,8.06684e-06,4.03344e-06,0.264715,2.31224,2.31224
1.258,7.075,2.439,0.54,0.916,5.191,2.25,8.19335e-06,4.09669e-06,0.260825,2.31036,2.31036
1.258,7.075,2.439,0.54,0.916,5.191,2.3,8.31372e-06,4.15688e-06,0.25715,2.30859,2.30859
1.258,7.075,2.439,0.54,0.916,5.191,2.35,8.42835e-06,4.21419e-06,0.253675,2.30691,2.30691
1.258,7.075,2.439,0.54,0.916,5.191,2.4,8.53757e-06,4.2688e-06,0.250385,2.30532,2.30532
0.566,14.19,0.481,2.178,1.722,1.222,0.4,4.22841e-10,2.15014e-10,0.876311,2.71347,2.71347
0.566,14.19,0.481,2.178,1.722,1.222,0.45,1.61066e-09,8.08834e-10,0.835606,2.65748,2.65748
0.566,14.19,0.481,2.178,1.722,1.222,0.5,5.91605e-09,2.96145e-09,0.791399,2.59866,2.59866
0.566,14.19,0.481,2.178,1.722,1.222,0.55,2.05413e-08,1.0274e-08,0.741481,2.536,2.536
0.566,14.19,0.481,2.178,1.722,1.222,0.6,6.62842e-08,3.31454e-08,0.681129,2.46452,2.46452
0.566,14.19,0.481,2.178,1.722,1.222,0.65,1.94333e-07,9.71696e-08,0.603021,2.37511,2.37511
0.566,14.19,0.481,2.178,1.722,1.222,0.7,4.97325e-07,2.48666e-07,0.500587,2.25892,2.25892
0.566,14.19,0.481,2.178,1.722,1.222,0.75,1.08187e-06,5.40936e-07,0.373964,2.11478,2.11478
0.566,14.19,0.481,2.178,1.722,1.222,0.8,2.01384e-06,1.00692e-06,0.230936,1.95105,1.95105
0.566,14.19,0.481,2.178,1.722,1.222,0.85,2.89007e-06,1.44504e-06,0.124736,1.82886,1.82886
0.566,14.19,0.481,2.178,1.722,1.222,0.9,3.21156e-06,1.60578e-06,0.0899058,1.78866,1.78866
0.566,14.19,0.481,2.178,1.722,1.222,0.95,3.38516e-06,1.69258e-06,0.0718182,1.76775,1.76775
0.566,14.19,0.481,2.178,1.722,1.222,1,3.49834e-06,1.74917e-06,0.0602739,1.7544,1.7544
0.566,14.19,0.481,2.178,1.722,1.222,1.05,3.5789e-06,1.78945e-06,0.0521701,1.74502,1.74502
0.566,14.19,0.481,2.178,1.722,1.222,1.1,3.63945e-06,1.81973e-06,0.0461392,1.73803,1.73803
0.566,14.19,0.481,2.178,1.722,1.222,1.15,3.68672e-06,1.84336e-06,0.0414651,1.73262,1.73262
0.566,14.19,0.481,2.178,1.722,1.222,1.2,3.7247e-06,1.86235e-06,0.0377317,1.7283,1.7283
0.566,14.19,0.481,2.178,1.722,1.222,1.25,3.7559e-06,1.87795e-06,0.034679,1.72476,1.72476
0.566,14.19,0.481,2.178,1.722,1.222,1.3,3.78199e-06,1.891e-06,0.0321356,1.72181,1.72181
0.566,14.19,0.481,2.178,1.722,1.222,1.35,3.80414e-06,1.90207e-06,0.0299836,1.71932,1.71932
0.566,14.19,0.481,2.178,1.722,1.222,1.4,3.82317e-06,1.91159e-06,0.0281394,1.71718,1.71718
0.566,14.19,0.481,2.178,1.722,1.222,1.45,3.8397e-06,1.91985e-06,0.0265416,1.71533,1.71533
0.566,14.19,0.481,2.178,1.722,1.222,1.5,3.85418e-06,1.92709e-06,0.0251442,1.71371,1.71371
0.566,14.19,0.481,2.178,1.722,1.222,1.55,3.86697e-06,1.93349e-06,0.0239123,1.71228,1.71228
0.566,14.19,0.481,2.178,1.722,1.222,1.6,3.87834e-06,1.93917e-06,0.0228186,1.71101,1.71101
0.566,14.19,0.481,2.178,1.722,1.222,1.65,3.88852e-06,1.94426e-06,0.0218414,1.70988,1.70988
0.566,14.19,0.481,2.178,1.722,1.222,1.7,3.89767e-06,1.94884e-06,0.0209635,1.70886,1.70886
0.566,14.19,0.481,2.178,1.722,1.222,1.75,3.90594e-06,1.95297e-06,0.0201709,1.70794,1.70794
0.566,14.19,0.481,2.178,1.722,1.222,1.8,3.91345e-06,1.95673e-06,0.0194522,1.70711,1.70711
0.566,14.19,0.481,2.178,1.722,1.222,1.85,3.9203e-06,1.96015e-06,0.0187978,1.70635,1.70635
0.566,14.19,0.481,2.178,1.722,1.222,1.9,3.92656e-06,1.96328e-06,0.0181998,1.70565,1.70565
0.566,14.19,0.481,2.178,1.722,1.222,1.95,3.9323e-06,1.96615e-06,0.0176515,1.70502,1.70502
0.566,14.19,0.481,2.178,1.722,1.222,2,3.93758e-06,1.96879e-06,0.0171473,1.70443,1.70443
0.566,14.19,0.481,2.178,1.722,1.222,2.05,3.94246e-06,1.97123e-06,0.0166824,1.70389,1.70389
0.566,14.19,0.481,2.178,1.722,1.222,2.1,3.94697e-06,1.97349e-06,0.0162526,1.7034,1.7034
0.566,14.19,0.481,2.178,1.722,1.222,2.15,3.95115e-06,1.97558e-06,0.0158544,1.70293,1.70293
0.566,14.19,0.481,2.178,1.722,1.222,2.2,3.95504e-06,1.97752e-06,0.0154846,1.7025,1.7025
0.566,14.19,0.481,2.178,1.722,1.222,2.25,3.95866e-06,1.97933e-06,0.0151405,1.70211,1.70211
0.566,14.19,0.481,2.178,1.722,1.222,2.3,3.96203e-06,1.98102e-06,0.0148198,1.70173,1.70173
0.566,14.19,0.481,2.178,1.722,1.222,2.35,3.96518e-06,1.98259e-06,0.0145203,1.70139,1.70139
0.566,14.19,0.481,2.178,1.722,1.222,2.4,3.96813e-06,1.98407e-06,0.0142402,1.70106,1.70106
2.599,3.852,0.394,1.168,1.618,0.434,0.4,9.6408e-10,4.85691e-10,0.924802,2.70634,2.70634
2.599,3.852,0.394,1.168,1.618,0.434,0.45,3.68375e-09,1.84548e-09,0.888118,2.64847,2.64847
2.599,3.852,0.394,1.168,1.618,0.434,0.5,1.36347e-08,6.821e-09,0.850323,2.5869,2.5869
2.599,3.852,0.394,1.168,1.618,0.434,0.55,4.79248e-08,2.39663e-08,0.810956,2.51963,2.51963
2.599,3.852,0.394,1.168,1.618,0.434,0.6,1.56811e-07,7.84098e-08,0.769407,2.44012,2.44012
2.599,3.852,0.394,1.168,1.618,0.434,0.65,4.67805e-07,2.33907e-07,0.724334,2.33604,2.33604
2.599,3.852,0.394,1.168,1.618,0.434,0.7,1.22833e-06,6.14169e-07,0.674526,2.19373,2.19373
2.599,3.852,0.394,1.168,1.618,0.434,0.75,2.74651e-06,1.37326e-06,0.620349,2.01048,2.01048
2.599,3.852,0.394,1.168,1.618,0.434,0.8,5.23727e-06,2.61864e-06,0.563179,1.79696,1.79696
2.599,3.852,0.394,1.168,1.618,0.434,0.85,8.75041e-06,4.37521e-06,0.504564,1.56668,1.56668
2.599,3.852,0.394,1.168,1.618,0.434,0.9,1.32034e-05,6.60171e-06,0.445973,1.33024,1.33024
2.599,3.852,0.394,1.168,1.618,0.434,0.95,1.84094e-05,9.20472e-06,0.388881,1.0962,1.0962
2.599,3.852,0.394,1.168,1.618,0.434,1,2.39823e-05,1.19912e-05,0.335497,0.876468,0.876468
2.599,3.852,0.394,1.168,1.618,0.434,1.05,2.88895e-05,1.44448e-05,0.284639,0.700897,0.700897
2.599,3.852,0.394,1.168,1.618,0.434,1.1,3.1835e-05,1.59175e-05,0.238258,0.601671,0.601671
2.599,3.852,0.394,1.168,1.618,0.434,1.15,3.35576e-05,1.67788e-05,0.205786,0.545451,0.545451
2.599,3.852,0.394,1.168,1.618,0.434,1.2,3.47043e-05,1.73522e-05,0.182511,0.508706,0.508706
2.599,3.852,0.394,1.168,1.618,0.434,1.25,3.55363e-05,1.77682e-05,0.164945,0.482364,0.482364
2.599,3.852,0.394,1.168,1.618,0.434,1.3,3.61739e-05,1.8087e-05,0.151149,0.462354,0.462354
2.599,3.852,0.394,1.168,1.618,0.434,1.35,3.66812e-05,1.83406e-05,0.139987,0.446539,0.446539
2.599,3.852,0.394,1.168,1.618,0.434,1.4,3.70961e-05,1.8548e-05,0.130748,0.433674,0.433674
2.599,3.852,0.394,1.168,1.618,0.434,1.45,3.74425e-05,1.87213e-05,0.122961,0.422977,0.422977
2.599,3.852,0.394,1.168,1.618,0.434,1.5,3.77368e-05,1.88684e-05,0.1163,0.413924,0.413924
2.599,3.852,0.394,1.168,1.618,0.434,1.55,3.79899e-05,1.8995e-05,0.110535,0.406159,0.406159
2.599,3.852,0.394,1.168,1.618,0.434,1.6,3.82103e-05,1.91051e-05,0.105493,0.399419,0.399419
2.599,3.852,0.394,1.168,1.618,0.434,1.65,3.84039e-05,1.9202e-05,0.101045,0.393509,0.393509
2.599,3.852,0.394,1.168,1.618,0.434,1.7,3.85755e-05,1.92877e-05,0.0970916,0.388284,0.388284
2.599,3.852,0.394,1.168,1.618,0.434,1.75,3.87285e-05,1.93643e-05,0.0935537,0.383629,0.383629
2.599,3.852,0.394,1.168,1.618,0.434,1.8,3.88659e-05,1.9433e-05,0.0903695,0.379458,0.379458
2.599,3.852,0.394,1.168,1.618,0.434,1.85,3.899e-05,1.9495e-05,0.0874889,0.375697,0.375697
2.599,3.852,0.394,1.168,1.618,0.434,1.9,3.91025e-05,1.95512e-05,0.0848707,0.37229,0.37229
2.599,3.852,0.394,1.168,1.618,0.434,1.95,3.9205e-05,1.96025e-05,0.0824812,0.36919,0.36919
2.599,3.852,0.394,1.168,1.618,0.434,2,3.92988e-05,1.96494e-05,0.0802922,0.366357,0.366357
2.599,3.852,0.394,1.168,1.618,0.434,2.05,3.93849e-05,1.96924e-05,0.0782799,0.363758,0.363758
2.599,3.852,0.394,1.168,1.618,0.434,2.1,3.94641e-05,1.97321e-05,0.0764244,0.361367,0.361367
2.599,3.852,0.394,1.168,1.618,0.434,2.15,3.95374e-05,1.97687e-05,0.0747085,0.359161,0.359161
2.599,3.852,0.394,1.168,1.618,0.434,2.2,3.96052e-05,1.98026e-05,0.0731176,0.357118,0.357118
2.599,3.852,0.394,1.168,1.618,0.434,2.25,3.96682e-05,1.98341e-05,0.0716389,0.355223,0.355223
2.599,3.852,0.394,1.168,1.618,0.434,2.3,3.97268e-05,1.98634e-05,0.0702616,0.353461,0.353461
2.599,3.852,0.394,1.168,1.618,0.434,2.35,3.97815e-05,1.98907e-05,0.0689759,0.351818,0.351818
2.599,3.852,0.394,1.168,1.618,0.434,2.4,3.98326e-05,1.99163e-05,0.0677735,0.350283,0.350283
1.115,1.495,0.453,3.327,2.146,1.538,0.4,5.15843e-10,2.6156e-10,0.936372,2.68358,2.68358
1.115,1.495,0.453,3.327,2.146,1.538,0.45,1.95617e-09,9.81668e-10,0.900476,2.62595,2.62595
1.115,1.495,0.453,3.327,2.146,1.538,0.5,7.12747e-09,3.56734e-09,0.864287,2.56495,2.56495
1.115,1.495,0.453,3.327,2.146,1.538,0.55,2.4458e-08,1.22328e-08,0.827662,2.4973,2.4973
1.115,1.495,0.453,3.327,2.146,1.538,0.6,7.77194e-08,3.88638e-08,0.790338,2.41419,2.41419
1.115,1.495,0.453,3.327,2.146,1.538,0.65,2.23072e-07,1.1154e-07,0.752233,2.30195,2.30195
1.115,1.495,0.453,3.327,2.146,1.538,0.7,5.56352e-07,2.7818e-07,0.713657,2.14975,2.14975
1.115,1.495,0.453,3.327,2.146,1.538,0.75,1.18364e-06,5.91823e-07,0.675039,1.95943,1.95943
1.115,1.495,0.453,3.327,2.146,1.538,0.8,2.1815e-06,1.09075e-06,0.636588,1.74144,1.74144
1.115,1.495,0.453,3.327,2.146,1.538,0.85,3.58621e-06,1.79311e-06,0.598279,1.50588,1.50588
1.115,1.495,0.453,3.327,2.146,1.538,0.9,5.4045e-06,2.70225e-06,0.559985,1.25985,1.25985
1.115,1.495,0.453,3.327,2.146,1.538,0.95,7.62662e-06,3.81331e-06,0.521438,1.00786,1.00786
1.115,1.495,0.453,3.327,2.146,1.538,1,1.02313e-05,5.11563e-06,0.477271,0.753048,0.753048
1.115,1.495,0.453,3.327,2.146,1.538,1.05,1.30286e-05,6.51432e-06,0.350571,0.510889,0.510889
1.115,1.495,0.453,3.327,2.146,1.538,1.1,1.4532e-05,7.26601e-06,0.256076,0.390573,0.390573
1.115,1.495,0.453,3.327,2.146,1.538,1.15,1.51884e-05,7.59418e-06,0.212984,0.339814,0.339814
1.115,1.495,0.453,3.327,2.146,1.538,1.2,1.56004e-05,7.80022e-06,0.185636,0.308464,0.308464
1.115,1.495,0.453,3.327,2.146,1.538,1.25,1.58964e-05,7.94822e-06,0.165931,0.286168,0.286168
1.115,1.495,0.453,3.327,2.146,1.538,1.3,1.61233e-05,8.06164e-06,0.150806,0.269208,0.269208
1.115,1.495,0.453,3.327,2.146,1.538,1.35,1.63044e-05,8.15221e-06,0.138719,0.255742,0.255742
1.115,1.495,0.453,3.327,2.146,1.538,1.4,1.64532e-05,8.22662e-06,0.128786,0.24473,0.24473
1.115,1.495,0.453,3.327,2.146,1.538,1.45,1.65781e-05,8.28905e-06,0.12045,0.235523,0.235523
1.115,1.495,0.453,3.327,2.146,1.538,1.5,1.66846e-05,8.34232e-06,0.113339,0.227693,0.227693
1.115,1.495,0.453,3.327,2.146,1.538,1.55,1.67767e-05,8.38834e-06,0.107195,0.220946,0.220946
1.115,1.495,0.453,3.327,2.146,1.538,1.6,1.68571e-05,8.42855e-06,0.101829,0.215065,0.215065
1.115,1.495,0.453,3.327,2.146,1.538,1.65,1.6928e-05,8.464e-06,0.0970994,0.20989,0.20989
1.115,1.495,0.453,3.327,2.146,1.538,1.7,1.6991e-05,8.49549e-06,0.0928982,0.205301,0.205301
1.115,1.495,0.453,3.327,2.146,1.538,1.75,1.70473e-05,8.52366e-06,0.0891417,0.201204,0.201204
1.115,1.495,0.453,3.327,2.146,1.538,1.8,1.7098e-05,8.54899e-06,0.0857633,0.197523,0.197523
1.115,1.495,0.453,3.327,2.146,1.538,1.85,1.71438e-05,8.5719e-06,0.0827093,0.194199,0.194199
1.115,1.495,0.453,3.327,2.146,1.538,1.9,1.71854e-05,8.5927e-06,0.079936,0.191184,0.191184
1.115,1.495,0.453,3.327,2.146,1.538,1.95,1.72234e-05,8.61168e-06,0.0774075,0.188437,0.188437
1.115,1.495,0.453,3.327,2.146,1.538,2,1.72581e-05,8.62904e-06,0.0750938,0.185925,0.185925
1.115,1.495,0.453,3.327,2.146,1.538,2.05,1.729e-05,8.64499e-06,0.0729695,0.183621,0.183621
1.115,1.495,0.453,3.327,2.146,1.538,2.1,1.73193e-05,8.65967e-06,0.0710135,0.181501,0.181501
1.115,1.495,0.453,3.327,2.146,1.538,2.15,1.73465e-05,8.67323e-06,0.0692076,0.179544,0.179544
1.115,1.495,0.453,3.327,2.146,1.538,2.2,1.73716e-05,8.68579e-06,0.067536,0.177734,0.177734
1.115,1.495,0.453,3.327,2.146,1.538,2.25,1.73949e-05,8.69743e-06,0.0659854,0.176055,0.176055
1.115,1.495,0.453,3.327,2.146,1.538,2.3,1.74165e-05,8.70826e-06,0.0645439,0.174496,0.174496
1.115,1.495,0.453,3.327,2.146,1.538,2.35,1.74367e-05,8.71835e-06,0.0632014,0.173044,0.173044
1.115,1.495,0.453,3.327,2.146,1.538,2.4,1.74555e-05,8.72776e-06,0.0619488,0.17169,0.17169
0.45,2.796,1.502,0.303,0.617,0.334,0.4,1.46039e-09,7.34054e-10,0.882622,2.8304,2.8304
0.45,2.796,1.502,0.303,0.617,0.334,0.45,5.38867e-09,2.69846e-09,0.843516,2.78057,2.78057
0.45,2.796,1.502,0.303,0.617,0.334,0.5,1.89293e-08,9.46977e-09,0.802121,2.73081,2.73081
0.45,2.796,1.502,0.303,0.617,0.334,0.55,6.18976e-08,3.09566e-08,0.757269,2.68151,2.68151
0.45,2.796,1.502,0.303,0.617,0.334,0.6,1.84429e-07,9.22285e-08,0.706403,2.63332,2.63332
0.45,2.796,1.502,0.303,0.617,0.334,0.65,4.86411e-07,2.4323e-07,0.646645,2.58713,2.58713
0.45,2.796,1.502,0.303,0.617,0.334,0.7,1.10042e-06,5.50247e-07,0.577174,2.5437,2.5437
0.45,2.796,1.502,0.303,0.617,0.334,0.75,2.12527e-06,1.06269e-06,0.499972,2.50323,2.50323
0.45,2.796,1.502,0.303,0.617,0.334,0.8,3.57995e-06,1.79004e-06,0.418759,2.46556,2.46556
0.45,2.796,1.502,0.303,0.617,0.334,0.85,5.39502e-06,2.69758e-06,0.33801,2.4308,2.4308
0.45,2.796,1.502,0.303,0.617,0.334,0.9,7.34021e-06,3.67018e-06,0.265132,2.40069,2.40069
0.45,2.796,1.502,0.303,0.617,0.334,0.95,8.91495e-06,4.45755e-06,0.212755,2.37946,2.37946
